person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log
31.0,82000,MORTGAGE,15.0,PERSONAL,B,8000,11.99,0,0.1,N,5,11.314486721293981
29.0,46000,RENT,4.0,MEDICAL,B,12000,10.74,0,0.26,N,10,10.736418414365376
32.0,82000,MORTGAGE,4.0,EDUCATION,D,8000,16.89,0,0.1,N,8,11.314486721293981
28.0,40000,RENT,0.0,DEBTCONSOLIDATION,E,12000,15.57,1,0.3,N,7,10.596659732783579
33.0,82000,MORTGAGE,2.0,PERSONAL,B,20000,10.99,0,0.24,N,10,11.314486721293981
27.0,82000,MORTGAGE,3.0,VENTURE,A,10000,6.92,0,0.12,N,9,11.314486721293981
27.0,82000,MORTGAGE,0.0,VENTURE,B,14000,10.0,0,0.17,N,7,11.314486721293981
28.0,82000,MORTGAGE,8.0,EDUCATION,A,18000,7.66,0,0.22,N,9,11.314486721293981
31.0,82000,MORTGAGE,4.0,EDUCATION,A,10000,7.29,0,0.12,N,5,11.314486721293981
32.0,82000,MORTGAGE,13.0,PERSONAL,B,10000,10.36,0,0.12,N,9,11.314486721293981
35.0,82000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,10000,16.69,0,0.12,Y,9,11.314486721293981
28.0,82000,MORTGAGE,0.0,VENTURE,C,15000,12.98,0,0.18,Y,8,11.314486721293981
31.0,82000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,9000,5.42,0,0.11,N,9,11.314486721293981
29.0,47256,RENT,5.0,VENTURE,A,12000,7.29,0,0.25,N,8,10.763356070097183
29.0,47500,RENT,0.0,PERSONAL,A,12000,8.94,0,0.25,N,5,10.768506042432708
30.0,82000,MORTGAGE,5.0,PERSONAL,A,5000,6.76,0,0.06,N,8,11.314486721293981
31.0,47700,RENT,2.0,MEDICAL,B,12000,11.99,0,0.25,N,5,10.77270764101727
28.0,47840,RENT,0.0,MEDICAL,B,12000,10.99,0,0.25,N,7,10.775638291416081
32.0,64600,MORTGAGE,12.0,MEDICAL,B,25000,11.36,1,0.33,N,5,11.075985169527042
27.0,48000,RENT,5.0,VENTURE,B,12000,11.71,0,0.25,N,6,10.778977123006351
27.0,42000,RENT,5.0,DEBTCONSOLIDATION,E,12000,16.0,1,0.29,Y,5,10.645448706505872
34.0,76000,MORTGAGE,13.0,DEBTCONSOLIDATION,E,20000,17.74,1,0.26,N,5,11.23850177707664
29.0,76000,MORTGAGE,13.0,HOMEIMPROVEMENT,F,20000,16.08,1,0.26,Y,6,11.23850177707664
32.0,48400,RENT,1.0,MEDICAL,A,12000,6.62,0,0.25,N,7,10.78727575364831
35.0,82008,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7200,6.62,0,0.09,N,7,11.314584276321192
28.0,60000,RENT,2.0,VENTURE,B,12000,9.91,0,0.2,N,10,11.002116507732017
31.0,82116,MORTGAGE,12.0,HOMEIMPROVEMENT,C,2800,12.68,0,0.03,Y,9,11.315900338561034
30.0,60000,RENT,0.0,PERSONAL,B,12000,11.71,0,0.2,N,9,11.002116507732017
30.0,54000,RENT,1.0,EDUCATION,A,12000,6.62,1,0.22,N,6,10.896757843893464
33.0,82404,OWN,8.0,EDUCATION,D,14400,16.0,0,0.17,Y,7,11.319401393668281
29.0,60000,RENT,7.0,MEDICAL,B,12000,9.91,0,0.2,N,7,11.002116507732017
28.0,82500,MORTGAGE,12.0,MEDICAL,A,11000,7.49,0,0.13,N,9,11.320565693461432
27.0,60000,RENT,0.0,VENTURE,C,12000,13.49,0,0.2,Y,6,11.002116507732017
31.0,60000,RENT,0.0,MEDICAL,A,12000,7.49,0,0.2,N,9,11.002116507732017
30.0,82500,MORTGAGE,7.0,EDUCATION,D,10000,15.65,0,0.12,Y,9,11.320565693461432
27.0,82500,MORTGAGE,3.0,PERSONAL,A,11100,8.94,0,0.13,N,5,11.320565693461432
30.0,60000,RENT,5.0,PERSONAL,B,12000,10.99,0,0.2,N,7,11.002116507732017
31.0,82524,MORTGAGE,4.0,VENTURE,A,12000,6.62,0,0.15,N,8,11.320856556721393
30.0,60000,RENT,1.0,HOMEIMPROVEMENT,C,12000,13.84,0,0.2,Y,7,11.002116507732017
31.0,60000,RENT,5.0,HOMEIMPROVEMENT,A,12000,7.49,0,0.2,N,10,11.002116507732017
34.0,60000,RENT,3.0,VENTURE,A,12000,6.92,0,0.2,N,9,11.002116507732017
29.0,82600,MORTGAGE,6.0,VENTURE,B,19450,9.91,0,0.24,N,10,11.321777065973317
30.0,65144,MORTGAGE,9.0,MEDICAL,E,5000,16.35,1,0.07,Y,6,11.084370833637031
31.0,82656,OTHER,10.0,DEBTCONSOLIDATION,C,6000,12.09,0,0.07,Y,9,11.322454794157652
28.0,60000,RENT,3.0,PERSONAL,A,12000,6.17,0,0.2,N,6,11.002116507732017
28.0,82800,MORTGAGE,10.0,VENTURE,B,18000,10.99,0,0.22,N,7,11.324195417595107
31.0,60000,RENT,2.0,PERSONAL,C,12000,13.98,0,0.2,N,5,11.002116507732017
27.0,83000,MORTGAGE,11.0,EDUCATION,A,3500,6.03,0,0.04,N,5,11.326607934898927
30.0,60000,RENT,4.0,PERSONAL,B,12000,10.99,0,0.2,N,10,11.002116507732017
29.0,60000,RENT,2.0,PERSONAL,C,12000,14.22,0,0.2,Y,6,11.002116507732017
29.0,83000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,7500,8.9,0,0.09,N,6,11.326607934898927
28.0,83000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,10.99,0,0.06,N,9,11.326607934898927
28.0,54000,RENT,2.0,MEDICAL,D,12000,15.31,1,0.22,N,7,10.896757843893464
28.0,60000,RENT,2.0,PERSONAL,B,12000,12.18,0,0.2,N,10,11.002116507732017
27.0,83000,MORTGAGE,4.0,VENTURE,A,8800,8.49,0,0.11,N,9,11.326607934898927
33.0,83000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,18000,8.49,0,0.22,N,6,11.326607934898927
27.0,60000,RENT,2.0,MEDICAL,C,12000,13.92,0,0.2,Y,8,11.002116507732017
27.0,83000,MORTGAGE,11.0,VENTURE,C,2500,13.99,0,0.03,Y,8,11.326607934898927
31.0,83000,MORTGAGE,11.0,MEDICAL,A,7500,10.99,0,0.09,N,6,11.326607934898927
31.0,83000,MORTGAGE,3.0,EDUCATION,A,7500,7.66,0,0.09,N,10,11.326607934898927
28.0,83000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12000,10.74,0,0.14,N,6,11.326607934898927
30.0,83000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.24,N,6,11.326607934898927
29.0,83000,MORTGAGE,5.0,VENTURE,A,7500,10.99,0,0.09,N,10,11.326607934898927
34.0,60000,RENT,0.0,EDUCATION,C,12000,12.22,0,0.2,Y,7,11.002116507732017
35.0,83000,MORTGAGE,17.0,HOMEIMPROVEMENT,D,15000,10.99,0,0.18,N,6,11.326607934898927
32.0,83000,MORTGAGE,1.0,EDUCATION,A,10000,8.0,0,0.12,N,5,11.326607934898927
30.0,61000,RENT,4.0,EDUCATION,A,12000,6.92,0,0.2,N,9,11.0186455364637
27.0,61000,RENT,1.0,VENTURE,B,12000,12.21,0,0.2,N,5,11.0186455364637
35.0,83004,MORTGAGE,6.0,HOMEIMPROVEMENT,A,15000,10.99,0,0.18,N,7,11.326656125928176
29.0,83004,MORTGAGE,3.0,PERSONAL,B,4500,11.49,0,0.05,N,10,11.326656125928176
28.0,24000,RENT,4.0,PERSONAL,C,3000,15.23,0,0.13,Y,7,10.085850775128717
31.0,24000,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.49,0,0.13,N,10,10.085850775128717
33.0,24000,RENT,2.0,MEDICAL,A,3000,6.62,0,0.13,N,9,10.085850775128717
28.0,83135,MORTGAGE,3.0,EDUCATION,C,8000,13.99,0,0.1,Y,10,11.328233100030271
28.0,83137,MORTGAGE,12.0,MEDICAL,C,3600,14.72,0,0.04,N,9,11.328257156707805
30.0,24000,RENT,8.0,PERSONAL,A,3000,10.99,1,0.13,N,6,10.085850775128717
29.0,24000,RENT,1.0,PERSONAL,B,3000,11.14,0,0.13,N,6,10.085850775128717
28.0,24000,RENT,4.0,VENTURE,A,3000,9.32,0,0.13,N,6,10.085850775128717
33.0,83200,MORTGAGE,18.0,HOMEIMPROVEMENT,A,13000,6.99,0,0.16,N,7,11.329014645967838
34.0,83200,MORTGAGE,3.0,PERSONAL,C,5000,14.79,0,0.06,Y,8,11.329014645967838
28.0,25000,RENT,0.0,DEBTCONSOLIDATION,A,3000,5.42,0,0.12,N,6,10.12667110305036
27.0,25000,RENT,0.0,HOMEIMPROVEMENT,D,3000,15.62,1,0.12,N,5,10.12667110305036
32.0,25000,RENT,0.0,PERSONAL,C,3000,13.48,0,0.12,Y,6,10.12667110305036
28.0,83500,MORTGAGE,1.0,EDUCATION,A,8000,7.14,0,0.1,N,8,11.332613886815139
35.0,25000,RENT,0.0,VENTURE,D,3000,15.33,1,0.12,N,8,10.12667110305036
34.0,25000,RENT,3.0,VENTURE,A,3000,7.4,0,0.12,N,8,10.12667110305036
30.0,25000,RENT,0.0,DEBTCONSOLIDATION,A,3000,10.99,0,0.12,N,7,10.12667110305036
28.0,25000,RENT,2.0,EDUCATION,C,3000,13.22,0,0.12,Y,8,10.12667110305036
32.0,83820,MORTGAGE,5.0,EDUCATION,B,12800,9.99,0,0.15,N,6,11.336438851734787
27.0,83886,MORTGAGE,11.0,VENTURE,A,15000,6.03,0,0.18,N,6,11.337225934085149
34.0,25200,RENT,4.0,VENTURE,A,3000,7.66,0,0.12,N,8,10.134638955251866
27.0,25200,RENT,4.0,PERSONAL,D,3000,15.58,1,0.12,Y,6,10.134638955251866
30.0,84000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.07,N,6,11.338583982516495
28.0,25596,RENT,12.0,VENTURE,B,3000,10.99,0,0.12,N,9,10.150230436100662
28.0,84000,OWN,8.0,VENTURE,A,25000,7.9,0,0.3,N,7,11.338583982516495
30.0,25716,RENT,1.0,PERSONAL,C,3000,13.72,0,0.12,N,10,10.154907530801994
27.0,26208,RENT,0.0,EDUCATION,C,3000,13.98,0,0.11,N,10,10.17385814221302
27.0,84000,MORTGAGE,2.0,PERSONAL,B,7000,12.69,0,0.08,N,10,11.338583982516495
31.0,84000,MORTGAGE,0.0,PERSONAL,A,7000,7.9,0,0.08,N,6,11.338583982516495
27.0,26880,RENT,1.0,DEBTCONSOLIDATION,A,3000,5.79,0,0.11,N,10,10.199174996326047
34.0,84000,MORTGAGE,10.0,VENTURE,A,30000,7.9,0,0.36,N,8,11.338583982516495
33.0,84000,MORTGAGE,17.0,VENTURE,A,20000,5.99,0,0.24,N,8,11.338583982516495
27.0,27500,RENT,0.0,EDUCATION,B,3000,10.99,0,0.11,N,5,10.221977646629885
34.0,84000,MORTGAGE,6.0,EDUCATION,A,2400,7.49,0,0.03,N,6,11.338583982516495
29.0,84000,MORTGAGE,11.0,MEDICAL,A,15000,6.99,0,0.18,N,7,11.338583982516495
32.0,27600,RENT,5.0,MEDICAL,B,3000,11.12,1,0.11,N,8,10.225607282932941
28.0,27600,RENT,3.0,VENTURE,C,3000,13.57,0,0.11,N,10,10.225607282932941
28.0,28000,RENT,3.0,VENTURE,A,3000,6.91,0,0.11,N,10,10.239995502805316
31.0,84000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,10000,5.99,0,0.12,N,8,11.338583982516495
28.0,84000,OWN,12.0,VENTURE,D,25000,15.62,0,0.3,Y,5,11.338583982516495
28.0,84000,MORTGAGE,0.0,EDUCATION,B,1000,9.99,0,0.01,N,10,11.338583982516495
27.0,78000,MORTGAGE,5.0,PERSONAL,B,6775,10.59,1,0.09,N,5,11.264476926102367
27.0,28800,RENT,0.0,EDUCATION,A,3000,7.88,1,0.1,N,7,10.268165387743457
29.0,84000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5900,7.66,0,0.07,N,9,11.338583982516495
27.0,84000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,7.29,0,0.08,N,5,11.338583982516495
30.0,84000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,12000,11.11,0,0.14,N,9,11.338583982516495
34.0,28880,RENT,2.0,VENTURE,C,3000,11.78,0,0.1,N,9,10.270939218446076
28.0,84000,MORTGAGE,12.0,MEDICAL,B,20500,10.0,0,0.24,N,5,11.338583982516495
29.0,84000,OWN,13.0,PERSONAL,A,6000,5.42,0,0.07,N,5,11.338583982516495
30.0,29102,RENT,2.0,VENTURE,A,3000,7.9,0,0.1,N,9,10.278596540629394
32.0,84000,MORTGAGE,15.0,MEDICAL,A,15000,6.91,0,0.18,N,7,11.338583982516495
35.0,30000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.65,0,0.1,N,9,10.308985993422082
32.0,30000,RENT,7.0,EDUCATION,B,3000,12.42,0,0.1,N,8,10.308985993422082
35.0,84000,OWN,4.0,HOMEIMPROVEMENT,A,9000,6.76,0,0.11,N,6,11.338583982516495
28.0,62000,RENT,0.0,VENTURE,B,12000,10.65,0,0.19,N,8,11.034905792929415
30.0,62000,RENT,14.0,MEDICAL,B,12000,11.71,0,0.19,N,9,11.034905792929415
31.0,84000,MORTGAGE,2.0,VENTURE,A,7600,7.51,0,0.09,N,5,11.338583982516495
28.0,62000,RENT,2.0,EDUCATION,C,12000,10.99,0,0.19,N,10,11.034905792929415
31.0,84000,MORTGAGE,2.0,EDUCATION,D,10400,14.96,0,0.12,N,7,11.338583982516495
33.0,66300,MORTGAGE,3.0,MEDICAL,D,22000,14.59,1,0.28,N,8,11.101960259016467
34.0,84000,MORTGAGE,15.0,PERSONAL,B,9250,11.36,0,0.11,N,8,11.338583982516495
28.0,84000,MORTGAGE,1.0,PERSONAL,A,8400,7.51,0,0.1,N,10,11.338583982516495
34.0,62000,RENT,5.0,VENTURE,B,12000,10.99,0,0.19,N,6,11.034905792929415
27.0,84000,MORTGAGE,11.0,PERSONAL,D,14000,15.7,0,0.17,Y,7,11.338583982516495
29.0,62200,RENT,3.0,PERSONAL,E,12000,19.03,0,0.19,N,6,11.038126355768453
27.0,62400,RENT,5.0,MEDICAL,B,12000,12.42,0,0.19,N,6,11.041336579870135
29.0,84000,OWN,11.0,EDUCATION,B,15000,12.18,0,0.18,N,10,11.338583982516495
29.0,84000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.24,N,5,11.338583982516495
33.0,84000,MORTGAGE,9.0,EDUCATION,D,20000,14.61,0,0.24,Y,5,11.338583982516495
28.0,62496,RENT,4.0,EDUCATION,A,12000,6.91,0,0.19,N,5,11.042873834572456
35.0,62496,RENT,6.0,VENTURE,D,12000,14.11,0,0.19,Y,8,11.042873834572456
28.0,62500,RENT,3.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.19,N,7,11.042937835596494
29.0,84000,MORTGAGE,8.0,VENTURE,A,10000,10.99,0,0.12,N,8,11.338583982516495
32.0,63000,RENT,4.0,VENTURE,A,12000,6.62,0,0.19,N,10,11.050905878263567
28.0,63000,RENT,0.0,MEDICAL,B,12000,10.37,0,0.19,N,10,11.050905878263567
29.0,78132,MORTGAGE,11.0,DEBTCONSOLIDATION,D,25000,15.33,1,0.32,Y,6,11.266167781796181
35.0,63600,RENT,3.0,EDUCATION,B,12000,11.49,0,0.19,N,8,11.060384472475045
29.0,84500,MORTGAGE,3.0,PERSONAL,A,35000,8.9,0,0.41,N,6,11.344518647594766
27.0,64000,RENT,0.0,MEDICAL,C,12000,13.49,0,0.19,Y,5,11.06665398721974
28.0,84500,MORTGAGE,13.0,HOMEIMPROVEMENT,C,9600,15.27,0,0.11,N,5,11.344518647594766
31.0,38000,OWN,8.0,EDUCATION,C,6600,13.47,0,0.17,N,5,10.545367754151743
27.0,38000,OWN,11.0,HOMEIMPROVEMENT,A,4000,7.68,0,0.11,N,9,10.545367754151743
27.0,84780,MORTGAGE,5.0,VENTURE,A,18000,7.51,0,0.21,N,10,11.34782674007179
30.0,38000,OWN,0.0,EDUCATION,B,6000,11.58,0,0.16,N,7,10.545367754151743
31.0,64450,RENT,3.0,VENTURE,C,12000,12.73,0,0.19,N,8,11.073660524150764
27.0,84906,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4500,7.51,0,0.05,N,10,11.349311818841736
30.0,84996,MORTGAGE,4.0,PERSONAL,B,8000,12.69,0,0.09,N,7,11.350371240731954
31.0,84996,MORTGAGE,1.0,VENTURE,A,2500,8.49,0,0.03,N,10,11.350371240731954
33.0,65000,RENT,17.0,VENTURE,C,12000,10.99,0,0.18,N,8,11.082157933374816
32.0,84996,MORTGAGE,7.0,DEBTCONSOLIDATION,C,6000,12.99,0,0.07,Y,7,11.350371240731954
32.0,84996,MORTGAGE,5.0,MEDICAL,B,20000,8.88,0,0.24,N,5,11.350371240731954
29.0,59000,RENT,4.0,DEBTCONSOLIDATION,D,12000,16.49,1,0.2,Y,9,10.985309671896763
30.0,65000,RENT,1.0,PERSONAL,B,12000,11.49,0,0.18,N,7,11.082157933374816
34.0,65000,RENT,2.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.18,N,7,11.082157933374816
27.0,65000,RENT,0.0,PERSONAL,B,12000,10.99,0,0.18,N,5,11.082157933374816
31.0,78996,MORTGAGE,2.0,EDUCATION,B,15600,12.53,1,0.2,N,5,11.277165156044557
32.0,84996,MORTGAGE,4.0,VENTURE,A,9000,9.32,0,0.11,N,6,11.350371240731954
29.0,84996,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6000,7.68,0,0.07,N,8,11.350371240731954
30.0,85000,OWN,12.0,VENTURE,A,7800,6.03,0,0.09,N,10,11.350418300109132
28.0,67000,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.18,N,5,11.112462823634855
33.0,73000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,5000,16.29,1,0.07,N,9,11.19822841866684
28.0,67000,RENT,4.0,EDUCATION,A,12000,10.99,0,0.18,N,7,11.112462823634855
27.0,67000,RENT,5.0,PERSONAL,C,12000,13.23,0,0.18,Y,7,11.112462823634855
31.0,68000,RENT,4.0,DEBTCONSOLIDATION,A,12000,7.66,0,0.18,N,8,11.127277689932466
31.0,68000,RENT,0.0,MEDICAL,B,12000,10.99,0,0.18,N,6,11.127277689932466
27.0,85000,MORTGAGE,9.0,MEDICAL,B,24000,11.71,0,0.28,N,10,11.350418300109132
35.0,85000,MORTGAGE,2.0,MEDICAL,B,14000,10.65,0,0.16,N,5,11.350418300109132
29.0,63600,RENT,5.0,DEBTCONSOLIDATION,B,12000,12.42,1,0.19,N,8,11.060384472475045
27.0,69805,RENT,3.0,VENTURE,B,12000,10.25,0,0.17,N,9,11.15347524494151
30.0,85000,MORTGAGE,2.0,EDUCATION,A,15000,6.03,0,0.18,N,8,11.350418300109132
28.0,70000,RENT,1.0,HOMEIMPROVEMENT,C,12000,14.27,0,0.17,Y,6,11.156264806643742
27.0,70000,RENT,0.0,MEDICAL,B,12000,10.65,0,0.17,N,8,11.156264806643742
27.0,85000,MORTGAGE,12.0,VENTURE,A,3800,6.03,0,0.04,N,6,11.350418300109132
28.0,85000,MORTGAGE,0.0,EDUCATION,E,24000,19.03,0,0.28,N,7,11.350418300109132
27.0,85000,MORTGAGE,11.0,EDUCATION,A,12000,6.62,0,0.14,N,10,11.350418300109132
29.0,85000,MORTGAGE,9.0,MEDICAL,B,15000,10.65,0,0.18,N,9,11.350418300109132
27.0,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,18000,12.69,1,0.25,N,6,11.19822841866684
33.0,70000,RENT,6.0,PERSONAL,D,12000,15.65,0,0.17,Y,5,11.156264806643742
31.0,70000,RENT,8.0,HOMEIMPROVEMENT,A,12000,10.99,0,0.17,N,6,11.156264806643742
27.0,70000,RENT,6.0,VENTURE,B,12000,10.99,0,0.17,N,8,11.156264806643742
32.0,37440,OWN,0.0,MEDICAL,D,5000,15.37,0,0.13,N,5,10.530521639636548
27.0,37404,OWN,4.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.16,N,6,10.529559664306506
28.0,85000,MORTGAGE,5.0,EDUCATION,D,16800,16.49,0,0.2,N,8,11.350418300109132
29.0,71000,RENT,1.0,MEDICAL,C,12000,10.99,0,0.17,N,5,11.170449240431308
30.0,71000,RENT,2.0,HOMEIMPROVEMENT,A,12000,8.9,0,0.17,N,8,11.170449240431308
29.0,85000,MORTGAGE,14.0,VENTURE,B,7500,11.49,0,0.09,N,10,11.350418300109132
29.0,71000,RENT,1.0,DEBTCONSOLIDATION,C,12000,13.16,0,0.17,Y,9,11.170449240431308
28.0,72000,RENT,4.0,VENTURE,C,12000,13.49,0,0.17,Y,6,11.184435286790631
30.0,37200,OWN,4.0,VENTURE,A,10000,6.03,0,0.27,N,10,10.524090921620362
28.0,72000,RENT,3.0,MEDICAL,C,12000,14.27,0,0.17,Y,6,11.184435286790631
27.0,72000,RENT,11.0,EDUCATION,A,12000,6.62,0,0.17,N,8,11.184435286790631
34.0,85000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,15000,15.99,0,0.18,Y,9,11.350418300109132
28.0,85000,MORTGAGE,4.0,PERSONAL,B,35000,9.99,0,0.41,N,5,11.350418300109132
34.0,85000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,24000,11.49,0,0.28,N,7,11.350418300109132
28.0,85000,MORTGAGE,2.0,EDUCATION,A,15000,8.49,0,0.18,N,7,11.350418300109132
35.0,85000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,21000,7.49,0,0.25,N,9,11.350418300109132
28.0,85000,MORTGAGE,8.0,PERSONAL,A,12500,7.49,0,0.15,N,7,11.350418300109132
33.0,72000,RENT,3.0,MEDICAL,B,12000,11.99,0,0.17,N,5,11.184435286790631
32.0,72000,RENT,5.0,VENTURE,B,12000,10.62,0,0.17,N,5,11.184435286790631
28.0,85000,MORTGAGE,6.0,VENTURE,A,9075,7.49,0,0.11,N,10,11.350418300109132
29.0,62050,MORTGAGE,13.0,MEDICAL,E,3600,17.99,1,0.05,N,9,11.035711906538346
34.0,66000,RENT,5.0,DEBTCONSOLIDATION,D,12000,14.3,1,0.18,N,6,11.097425172408931
35.0,85000,MORTGAGE,2.0,EDUCATION,B,8400,11.99,0,0.1,N,9,11.350418300109132
32.0,85000,MORTGAGE,3.0,VENTURE,E,8000,18.79,0,0.09,Y,5,11.350418300109132
30.0,85000,MORTGAGE,14.0,MEDICAL,A,6000,5.42,0,0.07,N,8,11.350418300109132
28.0,72500,RENT,1.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.17,N,6,11.19135563385109
27.0,85000,MORTGAGE,11.0,PERSONAL,A,10000,7.49,0,0.12,N,8,11.350418300109132
34.0,73000,MORTGAGE,6.0,PERSONAL,D,7500,15.99,1,0.1,Y,5,11.19822841866684
31.0,85000,MORTGAGE,9.0,VENTURE,D,16000,10.99,0,0.19,Y,10,11.350418300109132
34.0,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6500,9.63,0,0.08,N,7,11.350418300109132
28.0,73200,RENT,2.0,PERSONAL,A,12000,8.9,0,0.16,N,10,11.200964361058276
27.0,73660,RENT,4.0,HOMEIMPROVEMENT,E,12000,14.18,0,0.16,N,7,11.207228765796126
27.0,74000,RENT,2.0,VENTURE,B,12000,12.18,0,0.16,N,6,11.211833885608513
27.0,40000,RENT,2.0,EDUCATION,A,3000,7.4,0,0.07,N,9,10.596659732783579
27.0,40800,RENT,4.0,MEDICAL,C,3000,13.48,0,0.07,Y,5,10.616461869895815
28.0,85000,MORTGAGE,1.0,MEDICAL,A,5000,6.92,0,0.06,N,8,11.350418300109132
30.0,85000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,18000,13.06,0,0.21,N,5,11.350418300109132
28.0,41000,RENT,0.0,VENTURE,B,3000,11.11,0,0.07,N,6,10.62135173563291
31.0,35000,RENT,1.0,VENTURE,D,3000,14.74,1,0.09,Y,9,10.463131911491967
32.0,41000,RENT,17.0,MEDICAL,C,3000,10.99,0,0.07,Y,7,10.62135173563291
35.0,85000,MORTGAGE,0.0,PERSONAL,B,12000,10.0,0,0.14,N,5,11.350418300109132
28.0,85000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,9.62,0,0.24,N,5,11.350418300109132
29.0,42000,RENT,5.0,MEDICAL,B,3000,12.69,0,0.07,N,5,10.645448706505872
31.0,85000,MORTGAGE,15.0,PERSONAL,A,4500,6.54,0,0.05,N,6,11.350418300109132
32.0,42000,RENT,4.0,MEDICAL,A,3000,7.49,0,0.07,N,10,10.645448706505872
29.0,85000,MORTGAGE,12.0,PERSONAL,B,25000,9.25,0,0.29,N,10,11.350418300109132
27.0,36000,RENT,4.0,HOMEIMPROVEMENT,D,3000,15.62,1,0.08,N,7,10.491301994830229
35.0,36000,RENT,2.0,PERSONAL,D,3000,10.99,1,0.08,N,10,10.491301994830229
29.0,85000,MORTGAGE,9.0,VENTURE,B,20000,10.38,0,0.24,N,9,11.350418300109132
27.0,85000,OWN,6.0,VENTURE,A,20000,7.88,0,0.24,N,6,11.350418300109132
33.0,85000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,5000,13.61,0,0.06,Y,7,11.350418300109132
27.0,85000,OWN,2.0,VENTURE,C,10000,13.23,0,0.12,N,7,11.350418300109132
27.0,37000,OWN,1.0,VENTURE,D,16750,15.33,0,0.45,Y,10,10.518700218288165
28.0,42000,RENT,4.0,MEDICAL,B,3000,10.25,0,0.07,N,10,10.645448706505872
27.0,42000,RENT,2.0,EDUCATION,A,3000,8.94,0,0.07,N,5,10.645448706505872
27.0,42000,RENT,1.0,VENTURE,B,3000,11.83,0,0.07,N,5,10.645448706505872
27.0,42000,RENT,6.0,DEBTCONSOLIDATION,C,3000,10.99,0,0.07,Y,7,10.645448706505872
27.0,85000,MORTGAGE,8.0,VENTURE,B,7500,10.99,0,0.09,N,10,11.350418300109132
33.0,85000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8000,7.14,0,0.09,N,8,11.350418300109132
33.0,62050,MORTGAGE,17.0,MEDICAL,D,20000,10.99,1,0.27,Y,8,11.035711906538346
27.0,85000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,11.36,0,0.06,N,9,11.350418300109132
31.0,73000,MORTGAGE,4.0,HOMEIMPROVEMENT,F,16000,19.41,1,0.22,Y,6,11.19822841866684
32.0,73000,MORTGAGE,7.0,PERSONAL,C,4750,13.11,1,0.07,Y,9,11.19822841866684
29.0,85000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,7.88,0,0.12,N,10,11.350418300109132
28.0,42996,RENT,4.0,EDUCATION,A,3000,7.68,0,0.07,N,6,10.668885624799978
32.0,85000,MORTGAGE,16.0,PERSONAL,A,10000,7.74,0,0.12,N,8,11.350418300109132
28.0,85000,MORTGAGE,12.0,MEDICAL,B,18000,12.53,0,0.21,N,10,11.350418300109132
28.0,75000,RENT,0.0,EDUCATION,A,12000,6.03,0,0.16,N,6,11.225256725762893
28.0,36928,OWN,2.0,MEDICAL,D,7800,15.58,0,0.21,Y,9,10.516752429223827
31.0,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,18000,17.39,1,0.25,Y,10,11.19822841866684
27.0,75000,RENT,3.0,VENTURE,B,12000,11.49,0,0.16,N,5,11.225256725762893
27.0,85000,OWN,10.0,VENTURE,C,19000,13.92,0,0.22,N,5,11.350418300109132
34.0,75000,RENT,2.0,VENTURE,A,12000,7.29,0,0.16,N,8,11.225256725762893
